,Iteration,Time,Fitness,Temperature,max_iters
431,431,0.04580998199999975,28.0,0.05,2500
432,432,0.0458832440000001,28.0,0.05,2500
433,433,0.04595773600000008,28.0,0.05,2500
434,434,0.046033215000000016,28.0,0.05,2500
435,435,0.046107569000000126,28.0,0.05,2500
436,436,0.04618289599999992,28.0,0.05,2500
437,437,0.04625750800000006,28.0,0.05,2500
438,438,0.04633084899999984,28.0,0.05,2500
439,439,0.046404416999999754,28.0,0.05,2500
440,440,0.046478867999999895,28.0,0.05,2500
441,441,0.04655328299999972,28.0,0.05,2500
442,442,0.04662835300000001,28.0,0.05,2500
443,443,0.04670366100000001,28.0,0.05,2500
444,444,0.0467796159999998,28.0,0.05,2500
445,445,0.04685483700000015,28.0,0.05,2500
446,446,0.04692950299999987,28.0,0.05,2500
447,447,0.04700421399999977,28.0,0.05,2500
448,448,0.04707909999999993,28.0,0.05,2500
449,449,0.047154307000000006,28.0,0.05,2500
450,450,0.04722937299999996,28.0,0.05,2500
451,451,0.04730496499999992,28.0,0.05,2500
452,452,0.047381515999999735,28.0,0.05,2500
453,453,0.04749623799999991,28.0,0.05,2500
454,454,0.04761777399999989,28.0,0.05,2500
455,455,0.0477142869999998,28.0,0.05,2500
456,456,0.04785109899999984,28.0,0.05,2500
457,457,0.04810171799999985,28.0,0.05,2500
458,458,0.048376289999999766,28.0,0.05,2500
459,459,0.04857548499999975,28.0,0.05,2500
460,460,0.04881244200000001,28.0,0.05,2500
461,461,0.048898089000000144,28.0,0.05,2500
462,462,0.048978368999999855,28.0,0.05,2500
463,463,0.04905736499999991,28.0,0.05,2500
464,464,0.04913336200000007,28.0,0.05,2500
465,465,0.04921049799999988,28.0,0.05,2500
466,466,0.049287038999999755,28.0,0.05,2500
467,467,0.04936803299999992,28.0,0.05,2500
468,468,0.049443122000000006,28.0,0.05,2500
469,469,0.049557187,28.0,0.05,2500
470,470,0.04963475899999992,28.0,0.05,2500
471,471,0.049711352999999736,28.0,0.05,2500
472,472,0.049785867999999844,28.0,0.05,2500
