,Iteration,Time,Fitness,Restarts,max_iters,current_restart
388,388,0.022390807999997264,24.0,20,2500,0
389,389,0.022445571999995195,24.0,20,2500,0
390,390,0.022505465000001834,24.0,20,2500,0
391,391,0.022564443000000267,24.0,20,2500,0
392,392,0.022624559999997018,24.0,20,2500,0
393,393,0.022680680000000564,24.0,20,2500,0
394,394,0.022739151999999763,24.0,20,2500,0
395,395,0.022797120999996423,24.0,20,2500,0
396,396,0.022851689999995983,24.0,20,2500,0
397,397,0.022906675999998072,24.0,20,2500,0
398,398,0.022959915000001274,24.0,20,2500,0
399,399,0.023019079999997416,24.0,20,2500,0
400,400,0.023075974999997584,24.0,20,2500,0
401,401,0.023134264999995935,24.0,20,2500,0
402,402,0.02318516399999737,24.0,20,2500,0
403,403,0.02324402099999645,24.0,20,2500,0
404,404,0.023296172999998532,24.0,20,2500,0
405,405,0.023355359999996494,24.0,20,2500,0
406,406,0.02341391899999934,24.0,20,2500,0
407,407,0.023473584999997854,24.0,20,2500,0
408,408,0.023533454999999037,24.0,20,2500,0
409,409,0.02360107999999883,24.0,20,2500,0
410,410,0.023662332999997204,24.0,20,2500,0
411,411,0.023721995999999024,24.0,20,2500,0
412,412,0.023777125999998816,24.0,20,2500,0
413,413,0.023831873999995423,24.0,20,2500,0
414,414,0.023892318999997997,24.0,20,2500,0
415,415,0.02395208000000082,24.0,20,2500,0
416,416,0.024010673999995902,24.0,20,2500,0
417,417,0.024070150000000012,24.0,20,2500,0
418,418,0.024126371000001257,24.0,20,2500,0
419,419,0.02418916999999965,24.0,20,2500,0
420,420,0.024250177999995515,24.0,20,2500,0
421,421,0.02431002999999521,24.0,20,2500,0
422,422,0.024370836999999312,24.0,20,2500,0
423,423,0.024425963999995304,24.0,20,2500,0
424,424,0.024484084000000905,24.0,20,2500,0
425,425,0.024544816999998886,24.0,20,2500,0
426,426,0.024597944999996457,24.0,20,2500,0
427,427,0.024659549999995534,24.0,20,2500,0
428,428,0.02472143499999646,24.0,20,2500,0
429,429,0.024781435000001295,24.0,20,2500,0
430,430,0.02484156499999557,24.0,20,2500,0
431,431,0.02489559899999705,24.0,20,2500,0
432,432,0.024950726000000145,24.0,20,2500,0
433,433,0.025012578999998425,24.0,20,2500,0
434,434,0.025070143000000655,24.0,20,2500,0
435,435,0.025131879999996443,24.0,20,2500,0
436,436,0.025184850999998787,24.0,20,2500,0
437,437,0.025236684999995873,24.0,20,2500,0
438,438,0.025298780999996495,24.0,20,2500,0
439,439,0.02535215999999707,24.0,20,2500,0
440,440,0.025415869999996232,24.0,20,2500,0
441,441,0.0254685449999954,24.0,20,2500,0
442,442,0.025529810000001874,24.0,20,2500,0
443,443,0.025591880000000344,24.0,20,2500,0
444,444,0.025653818999998634,24.0,20,2500,0
445,445,0.025714944000000628,24.0,20,2500,0
446,446,0.02577735899999567,24.0,20,2500,0
447,447,0.025839990000001478,24.0,20,2500,0
448,448,0.025898507000000848,24.0,20,2500,0
449,449,0.025955424999999366,24.0,20,2500,0
450,450,0.026020068999997648,24.0,20,2500,0
451,451,0.02608596399999641,24.0,20,2500,0
452,452,0.026150051999998425,24.0,20,2500,0
453,453,0.026212442999998586,24.0,20,2500,0
454,454,0.02627278399999966,24.0,20,2500,0
455,455,0.026326816999997504,24.0,20,2500,0
456,456,0.026390382999998963,24.0,20,2500,0
457,457,0.02645103999999776,24.0,20,2500,0
458,458,0.02650550499999582,24.0,20,2500,0
459,459,0.026558168000001103,24.0,20,2500,0
460,460,0.026621616999996434,24.0,20,2500,0
461,461,0.02668459499999898,24.0,20,2500,0
462,462,0.026747839999998746,24.0,20,2500,0
463,463,0.02681304499999726,24.0,20,2500,0
464,464,0.026877482999999813,24.0,20,2500,0
465,465,0.02694091499999729,24.0,20,2500,0
466,466,0.027004835999996146,24.0,20,2500,0
467,467,0.027065849999999614,24.0,20,2500,0
468,468,0.0271294719999986,24.0,20,2500,0
469,469,0.027193334999999763,24.0,20,2500,0
470,470,0.02725790999999589,24.0,20,2500,0
471,471,0.02731966199999647,24.0,20,2500,0
472,472,0.027384755999996457,24.0,20,2500,0
