,Iteration,Time,Fitness,Temperature,max_iters
234,234,0.02956457300000004,26.0,0.05,2500
235,235,0.029639077999999985,26.0,0.05,2500
236,236,0.029713695999999956,26.0,0.05,2500
237,237,0.029788415000000068,26.0,0.05,2500
238,238,0.029863245000000038,26.0,0.05,2500
239,239,0.029937209000000076,26.0,0.05,2500
240,240,0.03001105599999998,26.0,0.05,2500
241,241,0.030085197000000008,26.0,0.05,2500
242,242,0.03016048700000007,26.0,0.05,2500
243,243,0.030234158000000066,26.0,0.05,2500
244,244,0.030305838000000085,26.0,0.05,2500
245,245,0.03038074199999996,26.0,0.05,2500
246,246,0.030454897000000036,26.0,0.05,2500
247,247,0.030574174999999926,26.0,0.05,2500
248,248,0.03066640300000012,26.0,0.05,2500
249,249,0.030740780999999995,26.0,0.05,2500
250,250,0.030816817999999913,26.0,0.05,2500
251,251,0.030893301000000095,26.0,0.05,2500
252,252,0.030967948000000023,26.0,0.05,2500
253,253,0.031060958999999944,26.0,0.05,2500
254,254,0.031221981000000065,26.0,0.05,2500
255,255,0.03136636600000009,26.0,0.05,2500
256,256,0.03147076299999996,26.0,0.05,2500
257,257,0.03157734700000003,26.0,0.05,2500
258,258,0.031653370000000125,26.0,0.05,2500
259,259,0.031783429000000085,26.0,0.05,2500
260,260,0.031874740000000124,26.0,0.05,2500
261,261,0.032015439000000034,26.0,0.05,2500
262,262,0.032153054999999986,26.0,0.05,2500
263,263,0.032260970000000055,26.0,0.05,2500
264,264,0.03234950399999992,26.0,0.05,2500
265,265,0.032453910000000086,26.0,0.05,2500
266,266,0.03255657299999992,26.0,0.05,2500
267,267,0.03264322499999994,26.0,0.05,2500
268,268,0.03273071899999991,26.0,0.05,2500
269,269,0.032801923000000066,26.0,0.05,2500
270,270,0.03287258399999993,26.0,0.05,2500
271,271,0.03294513599999993,26.0,0.05,2500
272,272,0.03301532500000004,26.0,0.05,2500
273,273,0.03308421100000003,26.0,0.05,2500
274,274,0.03315922700000007,26.0,0.05,2500
275,275,0.03322989700000001,26.0,0.05,2500
276,276,0.03330111000000002,26.0,0.05,2500
277,277,0.03337157700000004,26.0,0.05,2500
278,278,0.03344593200000001,26.0,0.05,2500
279,279,0.03351759100000007,26.0,0.05,2500
280,280,0.03358867200000004,26.0,0.05,2500
281,281,0.03369993399999993,26.0,0.05,2500
282,282,0.033770620999999945,26.0,0.05,2500
283,283,0.03384023100000011,26.0,0.05,2500
284,284,0.03391296500000007,26.0,0.05,2500
285,285,0.033982968999999974,26.0,0.05,2500
286,286,0.034091440000000084,26.0,0.05,2500
287,287,0.03416249900000001,26.0,0.05,2500
288,288,0.03425147000000006,26.0,0.05,2500
289,289,0.03439362200000007,26.0,0.05,2500
290,290,0.03446701299999999,26.0,0.05,2500
291,291,0.03460954100000002,26.0,0.05,2500
292,292,0.034822821000000115,26.0,0.05,2500
293,293,0.03491451899999998,26.0,0.05,2500
294,294,0.0349857950000001,26.0,0.05,2500
295,295,0.03505606800000005,26.0,0.05,2500
296,296,0.03516225100000003,26.0,0.05,2500
297,297,0.03523201300000012,26.0,0.05,2500
298,298,0.03530271600000012,26.0,0.05,2500
299,299,0.03537285000000012,26.0,0.05,2500
300,300,0.03546132199999996,26.0,0.05,2500
301,301,0.0355706950000001,26.0,0.05,2500
302,302,0.03576210700000004,26.0,0.05,2500
303,303,0.035856185000000096,26.0,0.05,2500
304,304,0.03596785499999999,26.0,0.05,2500
305,305,0.036046558000000006,26.0,0.05,2500
306,306,0.03617134500000008,26.0,0.05,2500
307,307,0.03625294499999998,26.0,0.05,2500
308,308,0.03633449499999997,26.0,0.05,2500
309,309,0.036432224999999985,26.0,0.05,2500
310,310,0.036512528000000044,26.0,0.05,2500
311,311,0.03659024100000008,26.0,0.05,2500
312,312,0.03668762500000011,26.0,0.05,2500
313,313,0.03679940100000012,26.0,0.05,2500
314,314,0.036873415000000076,26.0,0.05,2500
315,315,0.036949265000000064,26.0,0.05,2500
316,316,0.03706917700000001,26.0,0.05,2500
317,317,0.03716204200000006,26.0,0.05,2500
318,318,0.03731126699999998,26.0,0.05,2500
319,319,0.03740527699999996,26.0,0.05,2500
320,320,0.037482626999999935,26.0,0.05,2500
321,321,0.03755823899999999,26.0,0.05,2500
322,322,0.03763666499999996,26.0,0.05,2500
323,323,0.03771405900000002,26.0,0.05,2500
324,324,0.037791640000000015,26.0,0.05,2500
325,325,0.037869745000000066,26.0,0.05,2500
326,326,0.03799059700000007,26.0,0.05,2500
327,327,0.03806751899999994,26.0,0.05,2500
328,328,0.038172869000000054,26.0,0.05,2500
329,329,0.038244795,26.0,0.05,2500
330,330,0.038317434000000095,26.0,0.05,2500
331,331,0.038389989999999985,26.0,0.05,2500
332,332,0.03846297300000012,26.0,0.05,2500
333,333,0.03853506899999992,26.0,0.05,2500
334,334,0.03864917000000001,26.0,0.05,2500
335,335,0.03872328299999994,26.0,0.05,2500
336,336,0.03879522700000004,26.0,0.05,2500
337,337,0.03895809799999994,26.0,0.05,2500
338,338,0.03906522500000009,26.0,0.05,2500
339,339,0.03915361099999992,26.0,0.05,2500
340,340,0.03926903999999998,26.0,0.05,2500
341,341,0.039394659999999915,26.0,0.05,2500
342,342,0.03963887200000005,26.0,0.05,2500
343,343,0.03979185000000007,26.0,0.05,2500
344,344,0.0398675260000001,26.0,0.05,2500
345,345,0.04004764500000002,26.0,0.05,2500
346,346,0.04011987500000003,26.0,0.05,2500
347,347,0.040193324000000086,26.0,0.05,2500
348,348,0.040267470999999944,26.0,0.05,2500
349,349,0.04033909399999991,26.0,0.05,2500
350,350,0.0404131940000001,26.0,0.05,2500
351,351,0.04048413099999992,26.0,0.05,2500
352,352,0.04059842100000011,26.0,0.05,2500
353,353,0.04067363599999996,26.0,0.05,2500
354,354,0.04074928999999994,26.0,0.05,2500
355,355,0.04082168800000008,26.0,0.05,2500
356,356,0.040894575000000044,26.0,0.05,2500
357,357,0.040967014000000024,26.0,0.05,2500
358,358,0.04103955100000012,26.0,0.05,2500
359,359,0.04111398600000005,26.0,0.05,2500
360,360,0.041187869000000044,26.0,0.05,2500
361,361,0.04127934,26.0,0.05,2500
362,362,0.041390559999999965,26.0,0.05,2500
363,363,0.041481209000000074,26.0,0.05,2500
364,364,0.04162294200000005,26.0,0.05,2500
365,365,0.04169550200000005,26.0,0.05,2500
366,366,0.04181086300000003,26.0,0.05,2500
367,367,0.04188580499999994,26.0,0.05,2500
368,368,0.04195897000000004,26.0,0.05,2500
369,369,0.04203302599999992,26.0,0.05,2500
370,370,0.042107934000000125,26.0,0.05,2500
371,371,0.04218325599999995,26.0,0.05,2500
372,372,0.042258695000000124,26.0,0.05,2500
373,373,0.04233164999999994,26.0,0.05,2500
374,374,0.042459151999999944,27.0,0.05,2500
375,375,0.042533653000000005,27.0,0.05,2500
376,376,0.04260618599999999,27.0,0.05,2500
377,377,0.04267861800000006,27.0,0.05,2500
378,378,0.04275339800000011,27.0,0.05,2500
379,379,0.042828201000000066,27.0,0.05,2500
380,380,0.04290368999999994,27.0,0.05,2500
381,381,0.04297964600000004,27.0,0.05,2500
382,382,0.04309979000000008,28.0,0.05,2500
383,383,0.04317534000000012,28.0,0.05,2500
384,384,0.04324908999999999,28.0,0.05,2500
385,385,0.04332406,28.0,0.05,2500
386,386,0.043400880000000086,28.0,0.05,2500
387,387,0.04354630600000009,28.0,0.05,2500
388,388,0.04365738999999991,28.0,0.05,2500
389,389,0.04373173900000005,28.0,0.05,2500
390,390,0.04380641299999999,28.0,0.05,2500
391,391,0.04387988999999992,28.0,0.05,2500
392,392,0.04395350499999995,28.0,0.05,2500
393,393,0.04402897600000011,28.0,0.05,2500
394,394,0.0441036560000001,28.0,0.05,2500
395,395,0.04417870199999996,28.0,0.05,2500
396,396,0.04425460200000009,28.0,0.05,2500
397,397,0.0443287670000001,28.0,0.05,2500
398,398,0.044403538999999936,28.0,0.05,2500
399,399,0.044478165000000125,28.0,0.05,2500
400,400,0.044551687000000006,28.0,0.05,2500
401,401,0.04463187599999996,28.0,0.05,2500
402,402,0.04471077400000012,28.0,0.05,2500
403,403,0.04478665500000001,28.0,0.05,2500
404,404,0.044864430000000066,28.0,0.05,2500
405,405,0.04494035500000004,28.0,0.05,2500
406,406,0.045015454999999926,28.0,0.05,2500
407,407,0.04509130200000011,28.0,0.05,2500
408,408,0.04516614000000008,28.0,0.05,2500
409,409,0.04524174699999994,28.0,0.05,2500
410,410,0.04531836999999994,28.0,0.05,2500
411,411,0.04539499400000002,28.0,0.05,2500
412,412,0.04547010100000004,28.0,0.05,2500
413,413,0.045583229,28.0,0.05,2500
414,414,0.045783614999999944,28.0,0.05,2500
415,415,0.04587098299999992,28.0,0.05,2500
416,416,0.045985592000000075,28.0,0.05,2500
417,417,0.046081999999999956,28.0,0.05,2500
418,418,0.04615937900000011,28.0,0.05,2500
419,419,0.046237623000000116,28.0,0.05,2500
420,420,0.046387069000000114,28.0,0.05,2500
421,421,0.04653634399999995,28.0,0.05,2500
422,422,0.046655133000000015,28.0,0.05,2500
423,423,0.046802623999999904,28.0,0.05,2500
424,424,0.04697454400000001,28.0,0.05,2500
425,425,0.04715092700000012,28.0,0.05,2500
426,426,0.047331966,28.0,0.05,2500
427,427,0.047516971999999935,28.0,0.05,2500
428,428,0.04766741699999999,28.0,0.05,2500
429,429,0.04774374800000003,28.0,0.05,2500
430,430,0.047820702000000104,28.0,0.05,2500
431,431,0.04789742499999994,28.0,0.05,2500
432,432,0.047992889999999955,28.0,0.05,2500
433,433,0.04816375600000011,28.0,0.05,2500
434,434,0.04824034799999999,28.0,0.05,2500
435,435,0.04831621599999991,28.0,0.05,2500
436,436,0.04839407000000007,28.0,0.05,2500
437,437,0.04850551999999997,28.0,0.05,2500
438,438,0.048580974000000055,28.0,0.05,2500
439,439,0.04869531000000005,28.0,0.05,2500
440,440,0.048846600999999934,28.0,0.05,2500
441,441,0.04895947900000008,28.0,0.05,2500
442,442,0.049078318999999926,28.0,0.05,2500
443,443,0.049235563999999954,28.0,0.05,2500
444,444,0.04938578599999999,28.0,0.05,2500
445,445,0.04946652499999993,28.0,0.05,2500
446,446,0.049624369,28.0,0.05,2500
447,447,0.049754933,28.0,0.05,2500
448,448,0.04984704700000009,28.0,0.05,2500
449,449,0.049930266000000056,28.0,0.05,2500
450,450,0.050030091,28.0,0.05,2500
451,451,0.05011509000000003,28.0,0.05,2500
452,452,0.05019882599999992,28.0,0.05,2500
453,453,0.05028157299999991,28.0,0.05,2500
454,454,0.050380416999999955,28.0,0.05,2500
455,455,0.05048258799999994,28.0,0.05,2500
456,456,0.05056662099999998,28.0,0.05,2500
457,457,0.05065154099999991,28.0,0.05,2500
458,458,0.050735025000000045,28.0,0.05,2500
459,459,0.050818983999999956,28.0,0.05,2500
460,460,0.05090146200000012,28.0,0.05,2500
461,461,0.050983891,28.0,0.05,2500
462,462,0.05106687800000009,28.0,0.05,2500
463,463,0.05123309499999995,28.0,0.05,2500
464,464,0.051335817000000006,28.0,0.05,2500
465,465,0.05141766000000003,28.0,0.05,2500
466,466,0.051500770000000085,28.0,0.05,2500
467,467,0.05158570299999998,28.0,0.05,2500
468,468,0.051670773000000114,28.0,0.05,2500
469,469,0.051754741000000104,28.0,0.05,2500
470,470,0.05183898399999998,28.0,0.05,2500
471,471,0.051923173000000045,28.0,0.05,2500
472,472,0.05203683800000003,28.0,0.05,2500
473,473,0.052115491000000125,28.0,0.05,2500
474,474,0.05219362100000002,28.0,0.05,2500
475,475,0.052270392999999915,28.0,0.05,2500
476,476,0.05234680100000011,28.0,0.05,2500
477,477,0.052423069999999905,28.0,0.05,2500
478,478,0.05250009500000008,28.0,0.05,2500
479,479,0.0525786800000001,28.0,0.05,2500
480,480,0.0526567280000001,28.0,0.05,2500
481,481,0.05273501700000005,28.0,0.05,2500
482,482,0.05281196899999996,28.0,0.05,2500
483,483,0.052887560000000056,28.0,0.05,2500
484,484,0.05296506699999992,28.0,0.05,2500
485,485,0.053040878000000014,28.0,0.05,2500
486,486,0.05311809000000012,28.0,0.05,2500
487,487,0.05319516999999996,28.0,0.05,2500
488,488,0.053290038999999956,28.0,0.05,2500
489,489,0.05336941499999992,28.0,0.05,2500
490,490,0.0534991680000001,28.0,0.05,2500
491,491,0.05358194400000005,28.0,0.05,2500
492,492,0.053666290000000005,28.0,0.05,2500
493,493,0.05374901600000004,28.0,0.05,2500
494,494,0.053834039999999916,28.0,0.05,2500
495,495,0.05391720200000005,28.0,0.05,2500
496,496,0.05399928400000009,28.0,0.05,2500
497,497,0.054082374000000044,28.0,0.05,2500
498,498,0.054163720000000026,28.0,0.05,2500
499,499,0.05426215100000009,28.0,0.05,2500
500,500,0.05435832400000007,28.0,0.05,2500
501,501,0.05444068099999999,28.0,0.05,2500
502,502,0.054554113000000015,28.0,0.05,2500
503,503,0.0546317810000001,28.0,0.05,2500
504,504,0.054741665000000106,28.0,0.05,2500
505,505,0.05482376599999994,28.0,0.05,2500
506,506,0.05494170200000004,28.0,0.05,2500
507,507,0.05502552500000002,28.0,0.05,2500
508,508,0.05510940099999995,28.0,0.05,2500
509,509,0.05527112600000006,28.0,0.05,2500
510,510,0.05540944399999992,28.0,0.05,2500
511,511,0.05551242000000012,28.0,0.05,2500
512,512,0.05565595499999998,28.0,0.05,2500
513,513,0.05575722300000008,28.0,0.05,2500
514,514,0.05583927299999991,28.0,0.05,2500
515,515,0.05591894400000008,28.0,0.05,2500
516,516,0.05599943799999996,28.0,0.05,2500
517,517,0.056077673999999966,28.0,0.05,2500
518,518,0.05615686700000011,28.0,0.05,2500
519,519,0.0562372980000001,28.0,0.05,2500
520,520,0.05631910899999992,28.0,0.05,2500
521,521,0.0564016730000001,28.0,0.05,2500
522,522,0.05648315000000004,28.0,0.05,2500
523,523,0.05658453200000002,28.0,0.05,2500
524,524,0.05668301400000009,28.0,0.05,2500
525,525,0.05676303299999996,28.0,0.05,2500
526,526,0.05684424100000007,28.0,0.05,2500
527,527,0.05692875400000008,28.0,0.05,2500
528,528,0.05702683500000005,28.0,0.05,2500
529,529,0.057109201999999915,28.0,0.05,2500
530,530,0.05724767799999997,28.0,0.05,2500
531,531,0.05737155999999999,28.0,0.05,2500
532,532,0.057470305000000055,28.0,0.05,2500
533,533,0.057552351,28.0,0.05,2500
534,534,0.05763383000000011,28.0,0.05,2500
535,535,0.05775225500000003,28.0,0.05,2500
536,536,0.05790206499999995,28.0,0.05,2500
537,537,0.05798284400000009,28.0,0.05,2500
538,538,0.05806259699999994,28.0,0.05,2500
539,539,0.058142625000000114,28.0,0.05,2500
540,540,0.058223308999999945,28.0,0.05,2500
541,541,0.05830351300000003,28.0,0.05,2500
542,542,0.05838418499999998,28.0,0.05,2500
543,543,0.05846492300000006,28.0,0.05,2500
544,544,0.058545559999999996,28.0,0.05,2500
545,545,0.05862508000000011,28.0,0.05,2500
546,546,0.05870506000000009,28.0,0.05,2500
547,547,0.05878508300000007,28.0,0.05,2500
548,548,0.058864119999999964,28.0,0.05,2500
549,549,0.058944534999999965,28.0,0.05,2500
550,550,0.05902479699999996,28.0,0.05,2500
551,551,0.05910429000000006,28.0,0.05,2500
552,552,0.059184424999999985,28.0,0.05,2500
553,553,0.0592643610000001,28.0,0.05,2500
554,554,0.05934448399999992,28.0,0.05,2500
555,555,0.05942553100000003,28.0,0.05,2500
556,556,0.05950490899999994,28.0,0.05,2500
557,557,0.05958440500000006,28.0,0.05,2500
558,558,0.059663371000000076,28.0,0.05,2500
559,559,0.059743667,28.0,0.05,2500
560,560,0.05982438000000001,28.0,0.05,2500
561,561,0.05990358000000007,28.0,0.05,2500
562,562,0.05998316699999995,28.0,0.05,2500
563,563,0.06006257500000012,28.0,0.05,2500
564,564,0.060142528000000084,28.0,0.05,2500
565,565,0.06022191599999993,28.0,0.05,2500
566,566,0.06030169499999993,28.0,0.05,2500
567,567,0.060382245,28.0,0.05,2500
568,568,0.06046194299999996,28.0,0.05,2500
569,569,0.060543122000000116,28.0,0.05,2500
570,570,0.06062758300000004,28.0,0.05,2500
571,571,0.060709319000000095,28.0,0.05,2500
572,572,0.060790495,28.0,0.05,2500
573,573,0.06087150799999996,28.0,0.05,2500
574,574,0.06095241600000012,28.0,0.05,2500
575,575,0.06103436899999992,28.0,0.05,2500
576,576,0.061114526999999974,28.0,0.05,2500
577,577,0.06119628599999993,28.0,0.05,2500
578,578,0.06127780099999991,28.0,0.05,2500
579,579,0.06135856799999995,28.0,0.05,2500
580,580,0.06143877200000003,28.0,0.05,2500
