,Iteration,Time,Fitness,Temperature,max_iters
125,125,0.2836285140000001,11.690999999999999,0.05,2500
126,126,0.2860610160000001,11.690999999999999,0.05,2500
127,127,0.2880464810000001,11.690999999999999,0.05,2500
128,128,0.2922525549999999,11.69,0.05,2500
129,129,0.2942391120000001,11.69,0.05,2500
130,130,0.2961744049999999,11.69,0.05,2500
131,131,0.29808412799999995,11.69,0.05,2500
132,132,0.3018972179999999,11.690999999999999,0.05,2500
133,133,0.3038382190000002,11.690999999999999,0.05,2500
134,134,0.30579453899999987,11.690999999999999,0.05,2500
135,135,0.308552476,11.690999999999999,0.05,2500
136,136,0.3110856059999998,11.690999999999999,0.05,2500
137,137,0.313495654,11.690999999999999,0.05,2500
138,138,0.3160958690000002,11.690999999999999,0.05,2500
139,139,0.31808349300000005,11.690999999999999,0.05,2500
140,140,0.32000294900000004,11.690999999999999,0.05,2500
141,141,0.32191284899999983,11.690999999999999,0.05,2500
142,142,0.3240433829999998,11.690999999999999,0.05,2500
143,143,0.3261616639999998,11.690999999999999,0.05,2500
144,144,0.3281906910000001,11.690999999999999,0.05,2500
145,145,0.33051011500000005,11.690999999999999,0.05,2500
146,146,0.3325384200000001,11.690999999999999,0.05,2500
147,147,0.33452502399999995,11.690999999999999,0.05,2500
148,148,0.33645784700000014,11.690999999999999,0.05,2500
149,149,0.33844442100000016,11.690999999999999,0.05,2500
150,150,0.3404179209999998,11.690999999999999,0.05,2500
151,151,0.342337997,11.690999999999999,0.05,2500
152,152,0.34425250500000004,11.690999999999999,0.05,2500
153,153,0.3461535680000001,11.690999999999999,0.05,2500
154,154,0.34805879799999984,11.690999999999999,0.05,2500
155,155,0.3499790869999999,11.690999999999999,0.05,2500
156,156,0.35183670300000003,11.690999999999999,0.05,2500
157,157,0.3539911039999999,11.690999999999999,0.05,2500
158,158,0.35617615299999983,11.690999999999999,0.05,2500
159,159,0.35832004400000006,11.690999999999999,0.05,2500
160,160,0.3603349360000001,11.690999999999999,0.05,2500
161,161,0.3623345630000001,11.690999999999999,0.05,2500
162,162,0.3643076289999998,11.690999999999999,0.05,2500
163,163,0.36619891000000004,11.690999999999999,0.05,2500
164,164,0.3681793240000002,11.690999999999999,0.05,2500
165,165,0.3701888769999999,11.690999999999999,0.05,2500
166,166,0.37233519599999987,11.690999999999999,0.05,2500
167,167,0.3745463400000002,11.690999999999999,0.05,2500
168,168,0.37665124799999994,11.690999999999999,0.05,2500
169,169,0.378812264,11.690999999999999,0.05,2500
170,170,0.38083624400000016,11.690999999999999,0.05,2500
171,171,0.3827676769999999,11.690999999999999,0.05,2500
172,172,0.3846870130000002,11.690999999999999,0.05,2500
173,173,0.3865707949999999,11.690999999999999,0.05,2500
174,174,0.3884505680000001,11.690999999999999,0.05,2500
175,175,0.3904322499999999,11.690999999999999,0.05,2500
176,176,0.3923923340000002,11.690999999999999,0.05,2500
177,177,0.394287775,11.690999999999999,0.05,2500
178,178,0.3961651700000002,11.690999999999999,0.05,2500
179,179,0.3980416280000001,11.690999999999999,0.05,2500
180,180,0.3998935050000001,11.690999999999999,0.05,2500
181,181,0.4018955900000001,11.690999999999999,0.05,2500
182,182,0.40376992300000003,11.690999999999999,0.05,2500
183,183,0.4059057629999998,11.690999999999999,0.05,2500
184,184,0.4087860179999998,11.690999999999999,0.05,2500
185,185,0.41153717999999984,11.690999999999999,0.05,2500
186,186,0.41388331899999997,11.690999999999999,0.05,2500
187,187,0.415853083,11.690999999999999,0.05,2500
188,188,0.41780763899999984,11.690999999999999,0.05,2500
189,189,0.4194327659999999,11.690999999999999,0.05,2500
190,190,0.42112573600000003,11.690999999999999,0.05,2500
191,191,0.4228142680000002,11.690999999999999,0.05,2500
192,192,0.42455706299999996,11.690999999999999,0.05,2500
193,193,0.4265658750000001,11.690999999999999,0.05,2500
194,194,0.42827745100000003,11.690999999999999,0.05,2500
195,195,0.42993795599999984,11.690999999999999,0.05,2500
196,196,0.4316364560000001,11.690999999999999,0.05,2500
197,197,0.43356553600000014,11.690999999999999,0.05,2500
198,198,0.4351946080000002,11.690999999999999,0.05,2500
199,199,0.4368051660000001,11.690999999999999,0.05,2500
200,200,0.43842136600000003,11.690999999999999,0.05,2500
201,201,0.44002925699999995,11.690999999999999,0.05,2500
202,202,0.44169121199999983,11.690999999999999,0.05,2500
203,203,0.44346442500000016,11.690999999999999,0.05,2500
204,204,0.44518454799999985,11.690999999999999,0.05,2500
205,205,0.44683078499999995,11.690999999999999,0.05,2500
206,206,0.44847776900000014,11.690999999999999,0.05,2500
207,207,0.45018790200000014,11.690999999999999,0.05,2500
208,208,0.45193132300000016,11.690999999999999,0.05,2500
209,209,0.455343128,11.69,0.05,2500
210,210,0.4571304970000001,11.69,0.05,2500
211,211,0.45884339799999996,11.69,0.05,2500
212,212,0.46050156600000003,11.69,0.05,2500
213,213,0.4621710000000001,11.69,0.05,2500
214,214,0.463829998,11.69,0.05,2500
215,215,0.46554978800000013,11.69,0.05,2500
216,216,0.46719881799999996,11.69,0.05,2500
217,217,0.46885056300000016,11.69,0.05,2500
218,218,0.4705234589999998,11.69,0.05,2500
219,219,0.4722336079999998,11.69,0.05,2500
220,220,0.47431468600000004,11.69,0.05,2500
221,221,0.4759745839999998,11.69,0.05,2500
222,222,0.4777348830000001,11.69,0.05,2500
223,223,0.4794679620000002,11.69,0.05,2500
224,224,0.4811627289999998,11.69,0.05,2500
225,225,0.482800417,11.69,0.05,2500
226,226,0.4844387010000002,11.69,0.05,2500
227,227,0.4860839399999999,11.69,0.05,2500
228,228,0.48772480500000004,11.69,0.05,2500
229,229,0.48948421600000014,11.69,0.05,2500
230,230,0.4911801969999998,11.69,0.05,2500
231,231,0.49290964199999987,11.69,0.05,2500
232,232,0.4945471659999998,11.69,0.05,2500
233,233,0.49634295400000017,11.69,0.05,2500
234,234,0.4979874259999999,11.69,0.05,2500
235,235,0.4996252280000002,11.69,0.05,2500
236,236,0.5012650230000002,11.69,0.05,2500
237,237,0.5045636760000001,11.690999999999999,0.05,2500
238,238,0.5064568949999999,11.690999999999999,0.05,2500
239,239,0.5081163329999998,11.690999999999999,0.05,2500
240,240,0.5097690400000001,11.690999999999999,0.05,2500
241,241,0.5114161949999998,11.690999999999999,0.05,2500
242,242,0.5130697209999999,11.690999999999999,0.05,2500
243,243,0.5148770269999998,11.690999999999999,0.05,2500
244,244,0.5170704989999999,11.690999999999999,0.05,2500
245,245,0.519351248,11.690999999999999,0.05,2500
246,246,0.5213613879999999,11.690999999999999,0.05,2500
247,247,0.5230756529999998,11.690999999999999,0.05,2500
248,248,0.5248516580000002,11.690999999999999,0.05,2500
249,249,0.5266161789999999,11.690999999999999,0.05,2500
250,250,0.528407933,11.690999999999999,0.05,2500
251,251,0.5300172330000001,11.690999999999999,0.05,2500
252,252,0.5316277650000001,11.690999999999999,0.05,2500
253,253,0.533236262,11.690999999999999,0.05,2500
254,254,0.5348896019999998,11.690999999999999,0.05,2500
255,255,0.5367224350000002,11.690999999999999,0.05,2500
256,256,0.5384349419999999,11.690999999999999,0.05,2500
257,257,0.5402054729999999,11.690999999999999,0.05,2500
258,258,0.5420280979999998,11.690999999999999,0.05,2500
259,259,0.5438260819999998,11.690999999999999,0.05,2500
260,260,0.5457238489999998,11.690999999999999,0.05,2500
261,261,0.547750503,11.690999999999999,0.05,2500
262,262,0.5494702490000001,11.690999999999999,0.05,2500
263,263,0.5510816159999998,11.690999999999999,0.05,2500
264,264,0.552660312,11.690999999999999,0.05,2500
265,265,0.5541961130000002,11.690999999999999,0.05,2500
266,266,0.5557302719999999,11.690999999999999,0.05,2500
267,267,0.5575156529999998,11.690999999999999,0.05,2500
268,268,0.5605795520000001,11.69,0.05,2500
269,269,0.5621613590000001,11.69,0.05,2500
270,270,0.563752762,11.69,0.05,2500
271,271,0.5652912130000001,11.69,0.05,2500
272,272,0.5669666470000001,11.69,0.05,2500
273,273,0.5686994090000002,11.69,0.05,2500
274,274,0.5704057279999999,11.69,0.05,2500
275,275,0.5719444299999998,11.69,0.05,2500
276,276,0.5736917930000001,11.69,0.05,2500
277,277,0.575477963,11.69,0.05,2500
278,278,0.5770119629999999,11.69,0.05,2500
279,279,0.5785521029999998,11.69,0.05,2500
280,280,0.5802294269999999,11.69,0.05,2500
281,281,0.581849208,11.69,0.05,2500
282,282,0.583455909,11.69,0.05,2500
283,283,0.584996845,11.69,0.05,2500
284,284,0.5865357430000002,11.69,0.05,2500
285,285,0.5880763849999999,11.69,0.05,2500
286,286,0.589616795,11.69,0.05,2500
287,287,0.591302905,11.69,0.05,2500
288,288,0.5929330859999999,11.69,0.05,2500
289,289,0.5948702790000002,11.69,0.05,2500
290,290,0.5970369529999999,11.69,0.05,2500
291,291,0.5986807170000001,11.69,0.05,2500
292,292,0.6005463959999999,11.69,0.05,2500
293,293,0.602122585,11.69,0.05,2500
294,294,0.6036990630000001,11.69,0.05,2500
295,295,0.605271272,11.69,0.05,2500
296,296,0.6071731890000001,11.69,0.05,2500
297,297,0.6087908980000001,11.69,0.05,2500
298,298,0.6103445660000002,11.69,0.05,2500
299,299,0.6118889759999999,11.69,0.05,2500
300,300,0.6134445309999998,11.69,0.05,2500
301,301,0.6152175080000002,11.69,0.05,2500
302,302,0.6167701929999998,11.69,0.05,2500
303,303,0.618320416,11.69,0.05,2500
304,304,0.619867433,11.69,0.05,2500
305,305,0.6214099370000001,11.69,0.05,2500
306,306,0.6231184409999999,11.69,0.05,2500
307,307,0.6247673630000001,11.69,0.05,2500
308,308,0.6263104410000002,11.69,0.05,2500
309,309,0.62808932,11.69,0.05,2500
310,310,0.629642128,11.69,0.05,2500
311,311,0.631298782,11.69,0.05,2500
312,312,0.632850178,11.69,0.05,2500
313,313,0.6347690130000001,11.69,0.05,2500
314,314,0.637126791,11.69,0.05,2500
315,315,0.6397421630000002,11.69,0.05,2500
316,316,0.6425270790000002,11.69,0.05,2500
317,317,0.6442568240000002,11.69,0.05,2500
318,318,0.6461019929999998,11.69,0.05,2500
319,319,0.6477588750000001,11.69,0.05,2500
320,320,0.649342356,11.69,0.05,2500
321,321,0.650932268,11.69,0.05,2500
322,322,0.652560163,11.69,0.05,2500
323,323,0.6542745729999999,11.69,0.05,2500
324,324,0.6558840030000002,11.69,0.05,2500
325,325,0.6589109959999999,11.690999999999999,0.05,2500
326,326,0.6604533429999999,11.690999999999999,0.05,2500
327,327,0.6623458040000001,11.690999999999999,0.05,2500
328,328,0.663889856,11.690999999999999,0.05,2500
329,329,0.6654334020000001,11.690999999999999,0.05,2500
330,330,0.6670597840000001,11.690999999999999,0.05,2500
331,331,0.6686060490000001,11.690999999999999,0.05,2500
332,332,0.67029066,11.690999999999999,0.05,2500
333,333,0.6718351810000001,11.690999999999999,0.05,2500
334,334,0.6735493780000001,11.690999999999999,0.05,2500
335,335,0.675387459,11.690999999999999,0.05,2500
336,336,0.6773194729999998,11.690999999999999,0.05,2500
337,337,0.6795441320000002,11.690999999999999,0.05,2500
338,338,0.684593499,11.69,0.05,2500
339,339,0.686654527,11.69,0.05,2500
340,340,0.6885487330000002,11.69,0.05,2500
341,341,0.690286478,11.69,0.05,2500
342,342,0.6918657029999999,11.69,0.05,2500
343,343,0.6934478410000002,11.69,0.05,2500
344,344,0.6950228489999999,11.69,0.05,2500
345,345,0.696566791,11.69,0.05,2500
346,346,0.6981153089999999,11.69,0.05,2500
347,347,0.6996578979999999,11.69,0.05,2500
348,348,0.7012006140000002,11.69,0.05,2500
349,349,0.7027423540000002,11.69,0.05,2500
350,350,0.7042829639999999,11.69,0.05,2500
351,351,0.705824561,11.69,0.05,2500
352,352,0.7075907990000001,11.69,0.05,2500
353,353,0.7092433169999999,11.69,0.05,2500
354,354,0.7131860680000002,11.690999999999999,0.05,2500
355,355,0.7147321080000002,11.690999999999999,0.05,2500
356,356,0.7163345529999998,11.690999999999999,0.05,2500
357,357,0.717901978,11.690999999999999,0.05,2500
358,358,0.7194375740000001,11.690999999999999,0.05,2500
359,359,0.7210245959999999,11.690999999999999,0.05,2500
360,360,0.722661767,11.690999999999999,0.05,2500
361,361,0.7251415410000002,11.690999999999999,0.05,2500
362,362,0.7268577010000001,11.690999999999999,0.05,2500
363,363,0.728478805,11.690999999999999,0.05,2500
364,364,0.7302802260000001,11.690999999999999,0.05,2500
365,365,0.7318971319999998,11.690999999999999,0.05,2500
366,366,0.7334786420000001,11.690999999999999,0.05,2500
367,367,0.735056347,11.690999999999999,0.05,2500
368,368,0.7366306379999998,11.690999999999999,0.05,2500
369,369,0.7382074080000001,11.690999999999999,0.05,2500
370,370,0.739849312,11.690999999999999,0.05,2500
371,371,0.741525164,11.690999999999999,0.05,2500
372,372,0.7439379960000001,11.690999999999999,0.05,2500
373,373,0.7456495169999999,11.690999999999999,0.05,2500
374,374,0.7479429400000002,11.690999999999999,0.05,2500
375,375,0.750082323,11.690999999999999,0.05,2500
376,376,0.7518955730000001,11.690999999999999,0.05,2500
377,377,0.7535483009999999,11.690999999999999,0.05,2500
378,378,0.7551569090000001,11.690999999999999,0.05,2500
379,379,0.7567623480000001,11.690999999999999,0.05,2500
380,380,0.758370304,11.690999999999999,0.05,2500
381,381,0.759977267,11.690999999999999,0.05,2500
382,382,0.761567388,11.690999999999999,0.05,2500
383,383,0.7631359259999999,11.690999999999999,0.05,2500
384,384,0.7647134430000002,11.690999999999999,0.05,2500
385,385,0.766426761,11.690999999999999,0.05,2500
386,386,0.7680407730000001,11.690999999999999,0.05,2500
387,387,0.7696107909999998,11.690999999999999,0.05,2500
388,388,0.7711815780000002,11.690999999999999,0.05,2500
389,389,0.7727487829999999,11.690999999999999,0.05,2500
390,390,0.7745810230000001,11.690999999999999,0.05,2500
391,391,0.776667185,11.690999999999999,0.05,2500
392,392,0.7788095780000002,11.690999999999999,0.05,2500
393,393,0.7809542880000002,11.690999999999999,0.05,2500
394,394,0.782636648,11.690999999999999,0.05,2500
395,395,0.7843621559999998,11.690999999999999,0.05,2500
396,396,0.785937122,11.690999999999999,0.05,2500
397,397,0.787512108,11.690999999999999,0.05,2500
398,398,0.7891715760000002,11.690999999999999,0.05,2500
399,399,0.7907458530000002,11.690999999999999,0.05,2500
400,400,0.7923878910000002,11.690999999999999,0.05,2500
401,401,0.7945161719999998,11.690999999999999,0.05,2500
402,402,0.7961736570000002,11.690999999999999,0.05,2500
403,403,0.7977543890000001,11.690999999999999,0.05,2500
404,404,0.799328037,11.690999999999999,0.05,2500
405,405,0.8008986779999998,11.690999999999999,0.05,2500
406,406,0.8026339550000001,11.690999999999999,0.05,2500
407,407,0.8045880740000002,11.690999999999999,0.05,2500
408,408,0.807310883,11.690999999999999,0.05,2500
409,409,0.8096186369999998,11.690999999999999,0.05,2500
410,410,0.8116179950000002,11.690999999999999,0.05,2500
411,411,0.8135599899999999,11.690999999999999,0.05,2500
412,412,0.8154278970000002,11.690999999999999,0.05,2500
413,413,0.8171839630000002,11.690999999999999,0.05,2500
414,414,0.8188108440000001,11.690999999999999,0.05,2500
415,415,0.8204519509999999,11.690999999999999,0.05,2500
416,416,0.8221254760000001,11.690999999999999,0.05,2500
417,417,0.8240847379999998,11.690999999999999,0.05,2500
418,418,0.8257557110000002,11.690999999999999,0.05,2500
419,419,0.829025074,11.69,0.05,2500
420,420,0.8306038089999999,11.69,0.05,2500
421,421,0.8321835360000001,11.69,0.05,2500
422,422,0.8339587160000002,11.69,0.05,2500
423,423,0.835531493,11.69,0.05,2500
424,424,0.837212241,11.69,0.05,2500
425,425,0.838811744,11.69,0.05,2500
426,426,0.8404429649999998,11.69,0.05,2500
427,427,0.842023513,11.69,0.05,2500
428,428,0.8436738429999999,11.69,0.05,2500
429,429,0.8453383319999999,11.69,0.05,2500
430,430,0.8469187480000002,11.69,0.05,2500
431,431,0.8484996250000001,11.69,0.05,2500
432,432,0.850074303,11.69,0.05,2500
433,433,0.8519037780000001,11.69,0.05,2500
434,434,0.8550506200000001,11.690999999999999,0.05,2500
435,435,0.8571175100000001,11.690999999999999,0.05,2500
436,436,0.8586977930000002,11.690999999999999,0.05,2500
437,437,0.8602713419999999,11.690999999999999,0.05,2500
438,438,0.8618627060000001,11.690999999999999,0.05,2500
439,439,0.8634446100000002,11.690999999999999,0.05,2500
440,440,0.8652340949999999,11.690999999999999,0.05,2500
441,441,0.8673303560000001,11.690999999999999,0.05,2500
442,442,0.869363613,11.690999999999999,0.05,2500
443,443,0.8710588929999998,11.690999999999999,0.05,2500
444,444,0.8726123619999999,11.690999999999999,0.05,2500
445,445,0.8743299179999999,11.690999999999999,0.05,2500
446,446,0.876459418,11.690999999999999,0.05,2500
447,447,0.8780524139999999,11.690999999999999,0.05,2500
448,448,0.8796019570000002,11.690999999999999,0.05,2500
449,449,0.881149357,11.690999999999999,0.05,2500
450,450,0.8826987800000001,11.690999999999999,0.05,2500
451,451,0.8843544809999999,11.690999999999999,0.05,2500
452,452,0.8859623769999998,11.690999999999999,0.05,2500
453,453,0.8876012420000001,11.690999999999999,0.05,2500
454,454,0.889148101,11.690999999999999,0.05,2500
455,455,0.8907448229999999,11.690999999999999,0.05,2500
456,456,0.8922913019999998,11.690999999999999,0.05,2500
457,457,0.893846398,11.690999999999999,0.05,2500
458,458,0.8953941790000002,11.690999999999999,0.05,2500
459,459,0.8969424419999998,11.690999999999999,0.05,2500
460,460,0.8984911329999998,11.690999999999999,0.05,2500
461,461,0.900184796,11.690999999999999,0.05,2500
462,462,0.9017349189999999,11.690999999999999,0.05,2500
463,463,0.90327811,11.690999999999999,0.05,2500
464,464,0.9048680930000002,11.690999999999999,0.05,2500
465,465,0.9067401199999998,11.690999999999999,0.05,2500
466,466,0.9084392910000001,11.690999999999999,0.05,2500
467,467,0.9101038400000001,11.690999999999999,0.05,2500
468,468,0.9116513130000001,11.690999999999999,0.05,2500
469,469,0.9132037240000002,11.690999999999999,0.05,2500
470,470,0.91475113,11.690999999999999,0.05,2500
471,471,0.9162993890000002,11.690999999999999,0.05,2500
472,472,0.9179796929999999,11.690999999999999,0.05,2500
473,473,0.9196801049999999,11.690999999999999,0.05,2500
474,474,0.9216142810000001,11.690999999999999,0.05,2500
475,475,0.924143001,11.690999999999999,0.05,2500
476,476,0.926412596,11.690999999999999,0.05,2500
477,477,0.9289043769999998,11.690999999999999,0.05,2500
478,478,0.9314188099999998,11.690999999999999,0.05,2500
479,479,0.933280677,11.690999999999999,0.05,2500
480,480,0.9350009840000002,11.690999999999999,0.05,2500
481,481,0.9366680289999998,11.690999999999999,0.05,2500
482,482,0.938452286,11.690999999999999,0.05,2500
483,483,0.940081094,11.690999999999999,0.05,2500
484,484,0.9416329989999999,11.690999999999999,0.05,2500
485,485,0.9431844890000001,11.690999999999999,0.05,2500
486,486,0.9447346360000002,11.690999999999999,0.05,2500
487,487,0.946346739,11.690999999999999,0.05,2500
488,488,0.9479050820000001,11.690999999999999,0.05,2500
489,489,0.9494609619999999,11.690999999999999,0.05,2500
490,490,0.951225398,11.690999999999999,0.05,2500
491,491,0.9527774569999998,11.690999999999999,0.05,2500
492,492,0.954319012,11.690999999999999,0.05,2500
493,493,0.955857129,11.690999999999999,0.05,2500
494,494,0.9573998399999999,11.690999999999999,0.05,2500
495,495,0.9589434369999998,11.690999999999999,0.05,2500
496,496,0.9604788100000001,11.690999999999999,0.05,2500
497,497,0.9620193019999999,11.690999999999999,0.05,2500
498,498,0.9635560249999999,11.690999999999999,0.05,2500
499,499,0.9650957619999998,11.690999999999999,0.05,2500
500,500,0.9667528970000001,11.690999999999999,0.05,2500
501,501,0.9684106030000001,11.690999999999999,0.05,2500
502,502,0.9699890610000002,11.690999999999999,0.05,2500
503,503,0.9716154509999999,11.690999999999999,0.05,2500
504,504,0.9734375069999999,11.690999999999999,0.05,2500
505,505,0.9751789030000002,11.690999999999999,0.05,2500
506,506,0.976861328,11.690999999999999,0.05,2500
507,507,0.978452877,11.690999999999999,0.05,2500
508,508,0.9803667360000001,11.690999999999999,0.05,2500
509,509,0.9822903169999999,11.690999999999999,0.05,2500
510,510,0.9845840670000001,11.690999999999999,0.05,2500
511,511,0.9867821380000001,11.690999999999999,0.05,2500
512,512,0.988436987,11.690999999999999,0.05,2500
513,513,0.9900140350000002,11.690999999999999,0.05,2500
514,514,0.9915666330000001,11.690999999999999,0.05,2500
515,515,0.9931057970000001,11.690999999999999,0.05,2500
516,516,0.9946421810000001,11.690999999999999,0.05,2500
517,517,0.996191804,11.690999999999999,0.05,2500
518,518,0.9977286090000002,11.690999999999999,0.05,2500
519,519,0.999314482,11.690999999999999,0.05,2500
520,520,1.0008526070000001,11.690999999999999,0.05,2500
521,521,1.002394014,11.690999999999999,0.05,2500
522,522,1.004024206,11.690999999999999,0.05,2500
523,523,1.0055641620000002,11.690999999999999,0.05,2500
524,524,1.0077887680000002,11.690999999999999,0.05,2500
525,525,1.010277877,11.690999999999999,0.05,2500
526,526,1.0120823840000002,11.690999999999999,0.05,2500
527,527,1.013859022,11.690999999999999,0.05,2500
528,528,1.015418236,11.690999999999999,0.05,2500
529,529,1.0169659119999999,11.690999999999999,0.05,2500
530,530,1.0186107789999999,11.690999999999999,0.05,2500
531,531,1.0202373320000002,11.690999999999999,0.05,2500
532,532,1.022082037,11.690999999999999,0.05,2500
533,533,1.0259044290000001,11.69,0.05,2500
534,534,1.0281342310000001,11.69,0.05,2500
535,535,1.0305203010000001,11.69,0.05,2500
